site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HAKA 15MAR23 2015.2225 57104 1837 1   93.6    459  0.238931   2504056  0.790698  1832  0.702313  0.0000 0.001581 0.001603 0.006935  0.084834 -0.149367 -0.059472  22.6344568156 -266.3955325440  1832.70231
HAKA 15MAR24 2015.2252 57105 1837 2   93.6    459  0.239954   2504056  0.792708  1832  0.705078  0.0000 0.001555 0.001618 0.007095  0.088116 -0.209723 -0.042324  22.6344568338 -266.3955325340  1832.70508
HAKA 15MAR25 2015.2279 57106 1837 3   93.6    459  0.241251   2504056  0.795097  1832  0.689948  0.0000 0.001725 0.001695 0.007384  0.002894 -0.095493 -0.012592  22.6344568553 -266.3955325214  1832.68995
HAKA 15MAR26 2015.2307 57107 1837 4   93.6    459  0.240921   2504056  0.795427  1832  0.700861  0.0000 0.001621 0.001655 0.007086  0.037986 -0.135854  0.060501  22.6344568583 -266.3955325246  1832.70086
HAKA 15MAR27 2015.2334 57108 1837 5   93.6    459  0.240244   2504056  0.790068  1832  0.704188  0.0000 0.001700 0.001684 0.007298  0.011921 -0.137736  0.047883  22.6344568099 -266.3955325312  1832.70419
HAKA 15MAR28 2015.2361 57109 1837 6   93.6    459  0.238856   2504056  0.794696  1832  0.712181  0.0000 0.001589 0.001548 0.007047  0.087001 -0.199888 -0.012888  22.6344568517 -266.3955325447  1832.71218
HAKA 15MAR29 2015.2389 57110 1838 0   93.6    459  0.248553   2504056  0.800974  1832  0.697769  0.0000 0.001719 0.001648 0.007546  0.119312 -0.217488 -0.043375  22.6344569084 -266.3955324504  1832.69777
HAKA 15MAR30 2015.2416 57111 1838 1   93.6    459  0.244629   2504056  0.793420  1832  0.695096  0.0000 0.001665 0.001688 0.007282  0.055176 -0.116034  0.097942  22.6344568402 -266.3955324886  1832.69510
HAKA 15MAR31 2015.2444 57112 1838 2   93.6    459  0.237069   2504056  0.788640  1832  0.700109  0.0000 0.001649 0.001617 0.007160  0.061364 -0.164046  0.029434  22.6344567970 -266.3955325621  1832.70011
HAKA 15APR01 2015.2471 57113 1838 3   93.6    459  0.237621   2504056  0.794110  1832  0.694856  0.0000 0.001571 0.001549 0.006764  0.083477 -0.159543  0.025597  22.6344568464 -266.3955325567  1832.69486
HAKA 15APR02 2015.2498 57114 1838 4   93.6    459  0.237602   2504056  0.797078  1832  0.693795  0.0000 0.001888 0.001733 0.007526  0.078658 -0.139068  0.019446  22.6344568732 -266.3955325569  1832.69379
HAKA 15APR03 2015.2526 57115 1838 5   93.6    459  0.245988   2504056  0.798874  1832  0.717410  0.0000 0.001683 0.001657 0.007273 -0.028133 -0.181003  0.055304  22.6344568894 -266.3955324753  1832.71741
HAKA 15APR04 2015.2553 57116 1838 6   93.6    459  0.233915   2504056  0.796039  1832  0.711179  0.0000 0.001714 0.001630 0.007509  0.081914 -0.179896  0.036113  22.6344568638 -266.3955325928  1832.71118
HAKA 15APR05 2015.2580 57117 1839 0   93.6    459  0.237385   2504056  0.798616  1832  0.698478  0.0000 0.001701 0.001731 0.007158  0.021909 -0.111553  0.172791  22.6344568871 -266.3955325590  1832.69848
HAKA 15APR06 2015.2608 57118 1839 1   93.6    459  0.229594   2504056  0.792718  1832  0.690157  0.0000 0.001747 0.001734 0.007554  0.020070 -0.148540  0.103226  22.6344568339 -266.3955326348  1832.69016
HAKA 15APR07 2015.2635 57119 1839 2   93.6    459  0.238714   2504056  0.796854  1832  0.707310  0.0000 0.001764 0.001801 0.007788  0.031047 -0.082072  0.093008  22.6344568712 -266.3955325461  1832.70731
HAKA 15APR08 2015.2663 57120 1839 3   93.6    459  0.242605   2504056  0.795733  1832  0.698590  0.0000 0.001760 0.001729 0.007621 -0.000612 -0.221836  0.084271  22.6344568611 -266.3955325082  1832.69859
HAKA 15APR09 2015.2690 57121 1839 4   93.6    459  0.236232   2504056  0.790530  1832  0.682562  0.0000 0.001693 0.001597 0.007123  0.019196 -0.112445  0.097005  22.6344568141 -266.3955325702  1832.68256
HAKA 15APR10 2015.2717 57122 1839 5   93.6    459  0.237929   2504056  0.795530  1832  0.684791  0.0000 0.001608 0.001536 0.006910  0.016925 -0.157212  0.060732  22.6344568592 -266.3955325537  1832.68479
HAKA 15APR11 2015.2745 57123 1839 6   93.6    459  0.236107   2504056  0.796008  1832  0.693654  0.0000 0.001641 0.001605 0.007137  0.068081 -0.174836  0.041260  22.6344568636 -266.3955325715  1832.69365
HAKA 15APR12 2015.2772 57124 1840 0   93.6    459  0.233890   2504056  0.799525  1832  0.696605  0.0000 0.001656 0.001572 0.006720  0.071179 -0.098533  0.123819  22.6344568953 -266.3955325930  1832.69661
HAKA 15APR13 2015.2799 57125 1840 1   93.6    459  0.239268   2504056  0.793127  1832  0.694152  0.0000 0.001856 0.001869 0.007848 -0.105090 -0.300391  0.234172  22.6344568375 -266.3955325407  1832.69415
HAKA 15APR14 2015.2827 57126 1840 2   93.6    459  0.237452   2504056  0.791383  1832  0.699383  0.0000 0.001831 0.001801 0.007510 -0.105630 -0.253301  0.088633  22.6344568218 -266.3955325584  1832.69938
HAKA 15APR15 2015.2854 57127 1840 3   93.6    459  0.238933   2504056  0.797049  1832  0.703503  0.0000 0.001888 0.001863 0.008181 -0.077771 -0.277865  0.164253  22.6344568730 -266.3955325440  1832.70350
HAKA 15APR16 2015.2882 57128 1840 4   93.6    459  0.239404   2504056  0.793028  1832  0.682083  0.0000 0.001835 0.001711 0.007367  0.016305 -0.179906  0.009887  22.6344568366 -266.3955325394  1832.68208
HAKA 15APR19 2015.2964 57131 1841 0   93.6    459  0.238949   2504056  0.791539  1832  0.695016  0.0000 0.001730 0.001669 0.007300  0.012168 -0.286985  0.101894  22.6344568232 -266.3955325438  1832.69502
HAKA 15APR21 2015.3018 57133 1841 2   93.6    459  0.253025   2504056  0.797126  1832  0.712623  0.0000 0.001869 0.001816 0.008279 -0.007848 -0.327478  0.134826  22.6344568736 -266.3955324069  1832.71262
HAKA 15APR22 2015.3046 57134 1841 3   93.6    459  0.235494   2504056  0.799077  1832  0.707812  0.0000 0.002065 0.001816 0.008405  0.026232 -0.240447  0.136340  22.6344568913 -266.3955325774  1832.70781
HAKA 15APR23 2015.3073 57135 1841 4   93.6    459  0.237968   2504056  0.792885  1832  0.695412  0.0000 0.002028 0.001796 0.007831 -0.052118 -0.257270  0.094964  22.6344568354 -266.3955325533  1832.69541
HAKA 15APR24 2015.3101 57136 1841 5   93.6    459  0.243655   2504056  0.796118  1832  0.689634  0.0000 0.001762 0.001686 0.007680 -0.005866 -0.332695  0.159505  22.6344568645 -266.3955324980  1832.68963
HAKA 15APR26 2015.3155 57138 1842 0   93.6    459  0.242807   2504056  0.791143  1832  0.701390  0.0000 0.001616 0.001491 0.006574  0.031188 -0.219553  0.034280  22.6344568196 -266.3955325063  1832.70139
HAKA 15APR28 2015.3210 57140 1842 2   93.6    459  0.242411   2504056  0.795586  1832  0.698430  0.0000 0.001683 0.001563 0.007044  0.060328 -0.260629  0.070552  22.6344568597 -266.3955325101  1832.69843
HAKA 15APR29 2015.3238 57141 1842 3   93.6    459  0.242668   2504056  0.796228  1832  0.697030  0.0000 0.001662 0.001516 0.006716  0.046682 -0.230214  0.042292  22.6344568655 -266.3955325076  1832.69703
HAKA 15MAY02 2015.3320 57144 1842 6   93.6    459  0.242954   2504056  0.790568  1832  0.688177  0.0000 0.001803 0.001657 0.007134 -0.009776 -0.218590  0.155020  22.6344568144 -266.3955325049  1832.68818
HAKA 15MAY03 2015.3347 57145 1843 0   93.6    459  0.243657   2504056  0.793883  1832  0.697153  0.0000 0.001679 0.001583 0.007029  0.056183 -0.245544  0.057580  22.6344568444 -266.3955324980  1832.69715
HAKA 15MAY04 2015.3374 57146 1843 1   93.6    459  0.243790   2504056  0.793925  1832  0.695628  0.0000 0.001636 0.001623 0.006905  0.082732 -0.210626  0.140325  22.6344568447 -266.3955324967  1832.69563
HAKA 15MAY05 2015.3402 57147 1843 2   93.6    459  0.240269   2504056  0.791714  1832  0.705267  0.0000 0.001714 0.001534 0.006794  0.018622 -0.201885  0.054803  22.6344568248 -266.3955325310  1832.70527
HAKA 15MAY06 2015.3429 57148 1843 3   93.6    459  0.239918   2504056  0.791212  1832  0.715872  0.0000 0.001663 0.001602 0.006950  0.091158 -0.242833  0.050010  22.6344568202 -266.3955325344  1832.71587
HAKA 15MAY07 2015.3457 57149 1843 4   93.6    459  0.237961   2504056  0.794790  1832  0.724741  0.0000 0.001712 0.001594 0.006828  0.052438 -0.179930  0.102451  22.6344568526 -266.3955325534  1832.72474
HAKA 15MAY08 2015.3484 57150 1843 5   93.6    459  0.242451   2504056  0.796683  1832  0.697905  0.0000 0.001652 0.001599 0.006866  0.108264 -0.221412  0.087564  22.6344568697 -266.3955325097  1832.69791
HAKA 15MAY09 2015.3511 57151 1843 6   93.6    459  0.242717   2504056  0.794660  1832  0.711237  0.0000 0.001724 0.001685 0.007005  0.087132 -0.196430  0.127674  22.6344568514 -266.3955325072  1832.71124
HAKA 15MAY10 2015.3539 57152 1844 0   93.6    459  0.245611   2504056  0.793404  1832  0.710419  0.0000 0.001658 0.001596 0.006664  0.096246 -0.167474  0.075026  22.6344568400 -266.3955324790  1832.71042
HAKA 15MAY11 2015.3566 57153 1844 1   93.6    459  0.242821   2504056  0.794569  1832  0.709912  0.0000 0.001727 0.001770 0.007401  0.182355 -0.188868  0.062144  22.6344568506 -266.3955325061  1832.70991
HAKA 15MAY14 2015.3648 57156 1844 4   93.6    459  0.243220   2504056  0.798602  1832  0.710088  0.0000 0.001659 0.001625 0.006773  0.114777 -0.166034  0.069481  22.6344568870 -266.3955325023  1832.71009
HAKA 15MAY16 2015.3703 57158 1844 6   93.6    459  0.247632   2504056  0.792396  1832  0.714176  0.0000 0.001585 0.001508 0.006735  0.040813 -0.222410  0.043683  22.6344568309 -266.3955324593  1832.71418
HAKA 15MAY17 2015.3730 57159 1845 0   93.6    459  0.247172   2504056  0.793416  1832  0.714952  0.0000 0.001652 0.001555 0.006867  0.094234 -0.184542  0.014672  22.6344568402 -266.3955324638  1832.71495
HAKA 15MAY18 2015.3758 57160 1845 1   93.6    459  0.242138   2504056  0.796340  1832  0.707672  0.0000 0.001641 0.001603 0.006836  0.106606 -0.158373  0.017462  22.6344568666 -266.3955325128  1832.70767
HAKA 15MAY19 2015.3785 57161 1845 2   93.6    459  0.242746   2504056  0.792027  1832  0.707027  0.0000 0.001811 0.001679 0.007181  0.065303 -0.028014  0.013805  22.6344568276 -266.3955325069  1832.70703
HAKA 15MAY20 2015.3812 57162 1845 3   93.6    459  0.242761   2504056  0.789486  1832  0.716313  0.0000 0.001781 0.001623 0.007258  0.073226 -0.109023 -0.004507  22.6344568047 -266.3955325067  1832.71631
HAKA 15MAY21 2015.3840 57163 1845 4   93.6    459  0.244562   2504056  0.796773  1832  0.731498  0.0000 0.001685 0.001605 0.007005  0.097721 -0.127535  0.007289  22.6344568705 -266.3955324892  1832.73150
HAKA 15MAY22 2015.3867 57164 1845 5   93.6    459  0.240658   2504056  0.800056  1832  0.706177  0.0000 0.001736 0.001613 0.007206  0.040907 -0.130984 -0.084595  22.6344569001 -266.3955325272  1832.70618
HAKA 15MAY23 2015.3895 57165 1845 6   93.6    459  0.247682   2504056  0.792814  1832  0.709145  0.0000 0.001768 0.001599 0.007415  0.030027 -0.109264 -0.040941  22.6344568347 -266.3955324589  1832.70914
HAKA 15MAY24 2015.3922 57166 1846 0   93.6    459  0.246689   2504056  0.796471  1832  0.719663  0.0000 0.001627 0.001603 0.006873  0.034714 -0.133349  0.005087  22.6344568677 -266.3955324685  1832.71966
HAKA 15MAY25 2015.3949 57167 1846 1   93.6    459  0.244091   2504056  0.800693  1832  0.724796  0.0000 0.001639 0.001569 0.007050  0.052755 -0.115921 -0.048801  22.6344569059 -266.3955324938  1832.72480
HAKA 15MAY26 2015.3977 57168 1846 2   93.6    459  0.244076   2504056  0.794062  1832  0.693333  0.0000 0.001626 0.001535 0.006800  0.071527 -0.143423 -0.073412  22.6344568460 -266.3955324939  1832.69333
HAKA 15MAY27 2015.4004 57169 1846 3   93.6    459  0.242502   2504056  0.792417  1832  0.700614  0.0000 0.001654 0.001574 0.007287  0.086495 -0.199104 -0.059292  22.6344568311 -266.3955325092  1832.70061
HAKA 15MAY28 2015.4031 57170 1846 4   93.6    459  0.244422   2504056  0.798635  1832  0.693899  0.0000 0.001633 0.001617 0.007201  0.060239 -0.121185 -0.021909  22.6344568873 -266.3955324906  1832.69390
HAKA 15MAY29 2015.4059 57171 1846 5   93.6    459  0.242268   2504056  0.799511  1832  0.700717  0.0000 0.001632 0.001592 0.007401  0.065618 -0.194257 -0.035180  22.6344568952 -266.3955325115  1832.70072
HAKA 15MAY30 2015.4086 57172 1846 6   93.6    459  0.243648   2504056  0.795371  1832  0.693251  0.0000 0.001608 0.001549 0.007046  0.068352 -0.149075 -0.057256  22.6344568578 -266.3955324981  1832.69325
HAKA 15MAY31 2015.4114 57173 1847 0   93.6    459  0.246629   2504056  0.797845  1832  0.682464  0.0000 0.001562 0.001529 0.006710  0.025824 -0.111610 -0.054085  22.6344568801 -266.3955324691  1832.68246
HAKA 15JUN01 2015.4141 57174 1847 1   93.6    459  0.246407   2504056  0.797959  1832  0.686392  0.0000 0.001620 0.001553 0.006939  0.020457 -0.133319 -0.055990  22.6344568812 -266.3955324713  1832.68639
HAKA 15JUN02 2015.4168 57175 1847 2   93.6    459  0.246488   2504056  0.802321  1832  0.702187  0.0000 0.001572 0.001541 0.007024  0.049914 -0.178157 -0.076727  22.6344569206 -266.3955324705  1832.70219
HAKA 15JUN03 2015.4196 57176 1847 3   93.6    459  0.248286   2504056  0.796521  1832  0.706880  0.0000 0.001621 0.001619 0.007294  0.056156 -0.175042 -0.037413  22.6344568682 -266.3955324530  1832.70688
HAKA 15JUN04 2015.4223 57177 1847 4   93.6    459  0.241488   2504056  0.796186  1832  0.723463  0.0000 0.001562 0.001535 0.006891 -0.018517 -0.148315  0.003826  22.6344568652 -266.3955325191  1832.72346
HAKA 15JUN05 2015.4251 57178 1847 5   93.6    459  0.247000   2504056  0.797741  1832  0.684739  0.0000 0.001621 0.001771 0.008016 -0.079633 -0.033380 -0.038039  22.6344568792 -266.3955324655  1832.68474
HAKA 15JUN06 2015.4278 57179 1847 6   93.6    459  0.247459   2504056  0.796933  1832  0.691472  0.0000 0.001522 0.001531 0.006831  0.014560 -0.148954 -0.034199  22.6344568719 -266.3955324610  1832.69147
HAKA 15JUN07 2015.4305 57180 1848 0   93.6    459  0.249693   2504056  0.795736  1832  0.697344  0.0000 0.001518 0.001566 0.006862  0.001903 -0.133591  0.002640  22.6344568611 -266.3955324393  1832.69734
HAKA 15JUN08 2015.4333 57181 1848 1   93.6    459  0.248174   2504056  0.796260  1832  0.713640  0.0000 0.001536 0.001521 0.006894  0.021333 -0.190671 -0.010222  22.6344568658 -266.3955324541  1832.71364
HAKA 15JUN09 2015.4360 57182 1848 2   93.6    459  0.247397   2504056  0.796650  1832  0.702386  0.0000 0.001545 0.001600 0.007437  0.020174 -0.195265  0.002645  22.6344568694 -266.3955324616  1832.70239
HAKA 15JUN10 2015.4387 57183 1848 3   93.6    459  0.246343   2504056  0.796603  1832  0.707200  0.0000 0.001520 0.001570 0.007159  0.027620 -0.161282 -0.037745  22.6344568689 -266.3955324719  1832.70720
HAKA 15JUN11 2015.4415 57184 1848 4   93.6    459  0.250270   2504056  0.798163  1832  0.692107  0.0000 0.001555 0.001619 0.007483  0.035872 -0.212989 -0.066261  22.6344568830 -266.3955324337  1832.69211
HAKA 15JUN12 2015.4442 57185 1848 5   93.6    459  0.249020   2504056  0.798596  1832  0.690306  0.0000 0.001548 0.001574 0.007032  0.009106 -0.132769 -0.027564  22.6344568869 -266.3955324458  1832.69031
HAKA 15JUN13 2015.4470 57186 1848 6   93.6    459  0.246628   2504056  0.797216  1832  0.699920  0.0000 0.001401 0.001536 0.006821  0.056765 -0.190086  0.028667  22.6344568745 -266.3955324691  1832.69992
HAKA 15JUN14 2015.4497 57187 1849 0   93.6    459  0.244183   2504056  0.797238  1832  0.708395  0.0000 0.001521 0.001597 0.007099  0.030319 -0.110608 -0.020553  22.6344568747 -266.3955324929  1832.70839
HAKA 15JUN15 2015.4524 57188 1849 1   93.6    459  0.247170   2504056  0.797140  1832  0.695637  0.0000 0.001479 0.001566 0.007007  0.036852 -0.146951 -0.085658  22.6344568738 -266.3955324638  1832.69564
HAKA 15JUN16 2015.4552 57189 1849 2   93.6    459  0.249190   2504056  0.797542  1832  0.697070  0.0000 0.001481 0.001559 0.007041  0.016940 -0.121910 -0.091050  22.6344568774 -266.3955324442  1832.69707
HAKA 15JUN17 2015.4579 57190 1849 3   93.6    459  0.249838   2504056  0.799411  1832  0.698579  0.0000 0.001503 0.001638 0.007189  0.009513 -0.096459 -0.049506  22.6344568943 -266.3955324379  1832.69858
HAKA 15JUN18 2015.4606 57191 1849 4   93.6    459  0.250780   2504056  0.796984  1832  0.687944  0.0000 0.001488 0.001625 0.007067  0.029359 -0.171999 -0.007814  22.6344568724 -266.3955324287  1832.68794
HAKA 15JUN19 2015.4634 57192 1849 5   93.6    459  0.248227   2504056  0.800866  1832  0.707042  0.0000 0.001500 0.001588 0.007054  0.037975 -0.156954 -0.038975  22.6344569074 -266.3955324535  1832.70704
HAKA 15JUN20 2015.4661 57193 1849 6   93.6    459  0.246344   2504056  0.799518  1832  0.710674  0.0000 0.001531 0.001676 0.007476  0.029977 -0.184551 -0.046938  22.6344568953 -266.3955324719  1832.71067
HAKA 15JUN21 2015.4689 57194 1850 0   93.6    459  0.248159   2504056  0.796717  1832  0.706280  0.0000 0.001506 0.001600 0.006978  0.059117 -0.170094 -0.026144  22.6344568700 -266.3955324542  1832.70628
HAKA 15JUN22 2015.4716 57195 1850 1   93.6    459  0.251687   2504056  0.799182  1832  0.696896  0.0000 0.001459 0.001604 0.006843  0.022940 -0.156296  0.032751  22.6344568922 -266.3955324199  1832.69690
HAKA 15JUN23 2015.4743 57196 1850 2   93.6    459  0.248835   2504056  0.798689  1832  0.695147  0.0000 0.001500 0.001657 0.007219  0.065476 -0.199503 -0.021773  22.6344568878 -266.3955324476  1832.69515
HAKA 15JUN24 2015.4771 57197 1850 3   93.6    459  0.248789   2504056  0.798198  1832  0.700557  0.0000 0.001447 0.001608 0.006736  0.042707 -0.186213  0.012737  22.6344568833 -266.3955324481  1832.70056
HAKA 15JUN25 2015.4798 57198 1850 4   93.6    459  0.247705   2504056  0.798550  1832  0.701626  0.0000 0.001757 0.001821 0.007686  0.105472 -0.186142  0.017006  22.6344568865 -266.3955324586  1832.70163
HAKA 15JUN26 2015.4825 57199 1850 5   93.6    459  0.248064   2504056  0.798633  1832  0.702645  0.0000 0.001763 0.001681 0.007256  0.066901 -0.253005  0.050191  22.6344568873 -266.3955324551  1832.70265
HAKA 15JUN27 2015.4853 57200 1850 6   93.6    459  0.248263   2504056  0.798633  1832  0.697759  0.0000 0.001487 0.001666 0.006987  0.017901 -0.151091  0.063484  22.6344568873 -266.3955324532  1832.69776
HAKA 15JUN28 2015.4880 57201 1851 0   93.6    459  0.249883   2504056  0.797319  1832  0.689654  0.0000 0.001410 0.001665 0.006976  0.043969 -0.208359  0.085215  22.6344568754 -266.3955324374  1832.68965
HAKA 15JUN29 2015.4908 57202 1851 1   93.6    459  0.247491   2504056  0.799188  1832  0.685647  0.0000 0.001516 0.001734 0.007518  0.050601 -0.215525 -0.015327  22.6344568923 -266.3955324607  1832.68565
HAKA 15JUN30 2015.4935 57203 1851 2   93.6    459  0.247681   2504056  0.803391  1832  0.719798  0.0000 0.001557 0.001717 0.007468  0.046846 -0.143890 -0.028583  22.6344569302 -266.3955324589  1832.71980
HAKA 15JUL01 2015.4962 57204 1851 3   93.6    459  0.247520   2504056  0.797144  1832  0.693490  0.0000 0.001468 0.001681 0.007170  0.035100 -0.243280  0.002944  22.6344568738 -266.3955324604  1832.69349
HAKA 15JUL02 2015.4990 57205 1851 4   93.6    459  0.249418   2504056  0.798673  1832  0.687041  0.0000 0.001454 0.001667 0.006965  0.039873 -0.225622  0.050576  22.6344568876 -266.3955324420  1832.68704
HAKA 15JUL03 2015.5017 57206 1851 5   93.6    459  0.251306   2504056  0.797650  1832  0.694787  0.0000 0.001462 0.001657 0.006795  0.014879 -0.187439  0.040383  22.6344568784 -266.3955324236  1832.69479
HAKA 15JUL04 2015.5044 57207 1851 6   93.6    459  0.247010   2504056  0.797814  1832  0.695131  0.0000 0.001455 0.001682 0.006905  0.026584 -0.202468  0.049068  22.6344568799 -266.3955324654  1832.69513
HAKA 15JUL05 2015.5072 57208 1852 0   93.6    459  0.250745   2504056  0.799455  1832  0.712184  0.0000 0.001506 0.001760 0.007494 -0.013681 -0.115882 -0.025397  22.6344568947 -266.3955324291  1832.71218
HAKA 15JUL06 2015.5099 57209 1852 1   93.6    459  0.248932   2504056  0.796374  1832  0.694508  0.0000 0.001491 0.001729 0.007209  0.027797 -0.232495  0.045860  22.6344568669 -266.3955324467  1832.69451
